assignment_id,class_id,title,due_date,points_possible,category
A_c875dd,188,Homework: Chemistry Week 51,2015-12-17,10,Homework
A_487a03,188,Quiz: Chemistry Week 51,2015-12-15,20,Quiz
A_c4822e,188,Quiz: Chemistry Week 52,2015-12-25,20,Quiz
A_4ab3d5,188,Test: Chemistry Week 53,2015-12-30,100,Test
A_e1415c,188,Quiz: Chemistry Week 53,2016-01-01,20,Quiz
A_23509d,188,Homework: Chemistry Week 1,2016-01-07,10,Homework
A_e92721,188,Homework: Chemistry Week 1,2016-01-08,10,Homework
A_05896c,188,Quiz: Chemistry Week 2,2016-01-12,20,Quiz
A_675339,188,Quiz: Chemistry Week 2,2016-01-16,20,Quiz
A_6be18e,188,Quiz: Chemistry Week 3,2016-01-19,20,Quiz
A_fd978b,188,Homework: Chemistry Week 3,2016-01-22,10,Homework
A_9624e6,188,Test: Chemistry Week 4,2016-01-27,100,Test
A_58c29f,188,Quiz: Chemistry Week 4,2016-01-27,20,Quiz
A_d1a5b9,188,Test: Chemistry Week 5,2016-02-05,100,Test
A_0084b9,188,Quiz: Chemistry Week 6,2016-02-09,20,Quiz
A_f3a41a,188,Homework: Chemistry Week 6,2016-02-11,10,Homework
A_312938,188,Homework: Chemistry Week 7,2016-02-16,10,Homework
A_5cc1eb,188,Quiz: Chemistry Week 8,2016-02-26,20,Quiz
A_75398a,188,Test: Chemistry Week 9,2016-03-01,100,Test
A_f5051b,188,Homework: Chemistry Week 10,2016-03-10,10,Homework
A_1ff166,188,Test: Chemistry Week 10,2016-03-12,100,Test
A_6cdd1c,188,Test: Chemistry Week 11,2016-03-18,100,Test
A_a22572,188,Test: Chemistry Week 11,2016-03-18,100,Test
A_7636c5,188,Test: Chemistry Week 12,2016-03-22,100,Test
A_adf666,188,Test: Chemistry Week 12,2016-03-23,100,Test
A_9ae30e,188,Quiz: Chemistry Week 13,2016-04-01,20,Quiz
A_96af86,188,Homework: Chemistry Week 13,2016-04-01,10,Homework
A_6de334,188,Quiz: Chemistry Week 14,2016-04-07,20,Quiz
A_e6dfb7,188,Test: Chemistry Week 15,2016-04-12,100,Test
A_04ccf4,188,Test: Chemistry Week 15,2016-04-14,100,Test
A_27a344,188,Homework: Chemistry Week 16,2016-04-22,10,Homework
A_f5d69d,188,Test: Chemistry Week 16,2016-04-23,100,Test
A_6a7b81,188,Homework: Chemistry Week 17,2016-04-27,10,Homework
A_6b0e3f,188,Homework: Chemistry Week 17,2016-04-27,10,Homework
A_9716e0,188,Test: Chemistry Week 18,2016-05-03,100,Test
A_9edb26,188,Test: Chemistry Week 18,2016-05-03,100,Test
A_a590c5,188,Test: Chemistry Week 19,2016-05-13,100,Test
A_9bd3ff,188,Homework: Chemistry Week 20,2016-05-21,10,Homework
A_ab68b3,188,Quiz: Chemistry Week 21,2016-05-28,20,Quiz
A_11e7c1,188,Test: Chemistry Week 21,2016-05-24,100,Test
A_44d1ad,188,Homework: Chemistry Week 22,2016-06-03,10,Homework
A_cdf8b9,188,Quiz: Chemistry Week 22,2016-06-03,20,Quiz
A_c71e65,188,Test: Chemistry Week 23,2016-06-11,100,Test
A_7c404f,188,Homework: Chemistry Week 24,2016-06-17,10,Homework
A_abf94a,188,Test: Chemistry Week 24,2016-06-15,100,Test
A_0e0d19,189,Homework: Chemistry Week 36,2015-09-02,10,Homework
A_af36eb,189,Test: Chemistry Week 36,2015-09-01,100,Test
A_3895ad,189,Homework: Chemistry Week 37,2015-09-09,10,Homework
A_855a7a,189,Homework: Chemistry Week 37,2015-09-11,10,Homework
A_f6e014,189,Test: Chemistry Week 38,2015-09-18,100,Test
A_26d0e6,189,Quiz: Chemistry Week 39,2015-09-23,20,Quiz
A_501bc9,189,Quiz: Chemistry Week 40,2015-09-30,20,Quiz
A_7525bb,189,Test: Chemistry Week 41,2015-10-06,100,Test
A_e0b24d,189,Quiz: Chemistry Week 41,2015-10-09,20,Quiz
A_39d184,189,Homework: Chemistry Week 42,2015-10-17,10,Homework
A_d136f0,189,Homework: Chemistry Week 43,2015-10-20,10,Homework
A_e18cdd,189,Test: Chemistry Week 44,2015-10-28,100,Test
A_963349,189,Quiz: Chemistry Week 44,2015-10-28,20,Quiz
A_15d132,189,Homework: Chemistry Week 45,2015-11-05,10,Homework
A_6fe1ff,189,Test: Chemistry Week 46,2015-11-10,100,Test
A_84d08c,189,Homework: Chemistry Week 47,2015-11-17,10,Homework
A_0f9885,189,Test: Chemistry Week 48,2015-11-28,100,Test
A_250df4,189,Test: Chemistry Week 49,2015-12-05,100,Test
A_892319,189,Homework: Chemistry Week 49,2015-12-05,10,Homework
A_39906c,189,Quiz: Chemistry Week 50,2015-12-09,20,Quiz
A_76d543,189,Test: Chemistry Week 50,2015-12-11,100,Test
A_0e43ed,189,Quiz: Chemistry Week 51,2015-12-18,20,Quiz
A_b48736,189,Test: Chemistry Week 51,2015-12-16,100,Test
A_e754ca,189,Homework: Chemistry Week 52,2015-12-26,10,Homework
A_3c9ae8,189,Quiz: Chemistry Week 52,2015-12-25,20,Quiz
A_bdfbe2,189,Homework: Chemistry Week 53,2016-01-02,10,Homework
A_f6c9f8,189,Test: Chemistry Week 53,2015-12-31,100,Test
A_14708f,189,Test: Chemistry Week 1,2016-01-05,100,Test
A_13962d,189,Homework: Chemistry Week 2,2016-01-13,10,Homework
A_32488c,189,Homework: Chemistry Week 2,2016-01-16,10,Homework
A_5f3179,189,Homework: Chemistry Week 3,2016-01-21,10,Homework
A_5dd6c4,189,Test: Chemistry Week 3,2016-01-23,100,Test
A_703e4d,189,Quiz: Chemistry Week 4,2016-01-28,20,Quiz
A_dfd9f1,189,Homework: Chemistry Week 4,2016-01-27,10,Homework
A_188e28,189,Homework: Chemistry Week 5,2016-02-03,10,Homework
A_e99ac4,189,Test: Chemistry Week 5,2016-02-06,100,Test
A_e04981,189,Quiz: Chemistry Week 6,2016-02-10,20,Quiz
A_82bc87,189,Test: Chemistry Week 7,2016-02-16,100,Test
A_7e7b65,189,Test: Chemistry Week 7,2016-02-17,100,Test
A_d4cc16,189,Homework: Chemistry Week 8,2016-02-27,10,Homework
A_019a1a,189,Homework: Chemistry Week 8,2016-02-25,10,Homework
A_dc7206,189,Test: Chemistry Week 9,2016-03-05,100,Test
A_6048ca,189,Homework: Chemistry Week 9,2016-03-05,10,Homework
A_d55c48,189,Homework: Chemistry Week 10,2016-03-12,10,Homework
A_210ab3,189,Test: Chemistry Week 11,2016-03-16,100,Test
A_d0186b,189,Quiz: Chemistry Week 11,2016-03-17,20,Quiz
A_0a28ef,189,Quiz: Chemistry Week 12,2016-03-25,20,Quiz
A_2b13ef,189,Quiz: Chemistry Week 12,2016-03-23,20,Quiz
A_08c4db,189,Homework: Chemistry Week 13,2016-03-30,10,Homework
A_1ad9c4,189,Test: Chemistry Week 14,2016-04-08,100,Test
A_2f74e9,189,Homework: Chemistry Week 15,2016-04-12,10,Homework
A_f5545a,189,Homework: Chemistry Week 16,2016-04-20,10,Homework
A_9fa9cb,189,Test: Chemistry Week 16,2016-04-23,100,Test
A_8bb6f4,189,Homework: Chemistry Week 17,2016-04-29,10,Homework
A_3b7420,189,Homework: Chemistry Week 17,2016-04-30,10,Homework
A_a4fe0e,189,Homework: Chemistry Week 18,2016-05-03,10,Homework
A_73dae1,189,Homework: Chemistry Week 18,2016-05-07,10,Homework
A_96e3d2,189,Test: Chemistry Week 19,2016-05-10,100,Test
A_ea0a2f,189,Quiz: Chemistry Week 19,2016-05-12,20,Quiz
A_c4f476,189,Homework: Chemistry Week 20,2016-05-20,10,Homework
A_9de5bf,189,Quiz: Chemistry Week 21,2016-05-27,20,Quiz
A_a3c8d0,189,Test: Chemistry Week 21,2016-05-24,100,Test
A_d0d9a7,189,Test: Chemistry Week 22,2016-05-31,100,Test
A_df10da,189,Homework: Chemistry Week 23,2016-06-07,10,Homework
A_d82bd4,189,Homework: Chemistry Week 23,2016-06-11,10,Homework
A_b5aa2a,189,Test: Chemistry Week 24,2016-06-18,100,Test
A_fd152a,189,Homework: Chemistry Week 24,2016-06-16,10,Homework
A_845faa,190,Test: English Week 36,2015-09-05,100,Test
A_918304,190,Quiz: English Week 37,2015-09-12,20,Quiz
A_bcd9e8,190,Test: English Week 38,2015-09-17,100,Test
A_127b4d,190,Homework: English Week 39,2015-09-22,10,Homework
A_2dbf47,190,Homework: English Week 39,2015-09-23,10,Homework
A_ff13ed,190,Homework: English Week 40,2015-10-03,10,Homework
A_143c6c,190,Homework: English Week 41,2015-10-09,10,Homework
A_62fefc,190,Homework: English Week 41,2015-10-06,10,Homework
A_3e5eca,190,Homework: English Week 42,2015-10-13,10,Homework
A_9b9aec,190,Test: English Week 43,2015-10-24,100,Test
A_8c0f32,190,Test: English Week 43,2015-10-23,100,Test
A_88fbe3,190,Homework: English Week 44,2015-10-31,10,Homework
A_00a5af,190,Homework: English Week 45,2015-11-04,10,Homework
A_de8afe,190,Homework: English Week 46,2015-11-14,10,Homework
A_01272a,190,Quiz: English Week 46,2015-11-14,20,Quiz
A_391684,190,Homework: English Week 47,2015-11-17,10,Homework
A_86741e,190,Test: English Week 48,2015-11-24,100,Test
A_618632,190,Homework: English Week 48,2015-11-27,10,Homework
A_f6bbb0,190,Test: English Week 49,2015-12-04,100,Test
A_fc971f,190,Quiz: English Week 50,2015-12-08,20,Quiz
A_9ba5b0,190,Quiz: English Week 51,2015-12-17,20,Quiz
A_fb7c2d,190,Test: English Week 52,2015-12-22,100,Test
A_71815c,190,Test: English Week 52,2015-12-26,100,Test
A_d874b2,190,Test: English Week 53,2016-01-02,100,Test
A_8db9b4,190,Test: English Week 1,2016-01-05,100,Test
A_049854,190,Test: English Week 1,2016-01-06,100,Test
A_9f7cc8,190,Quiz: English Week 2,2016-01-12,20,Quiz
A_d6fc1a,190,Homework: English Week 2,2016-01-12,10,Homework
A_a15b22,190,Quiz: English Week 3,2016-01-22,20,Quiz
A_151810,190,Homework: English Week 3,2016-01-19,10,Homework
A_ff7b45,190,Quiz: English Week 4,2016-01-27,20,Quiz
A_21a031,190,Homework: English Week 5,2016-02-05,10,Homework
A_abbed6,190,Test: English Week 5,2016-02-02,100,Test
A_a4eda5,190,Quiz: English Week 6,2016-02-09,20,Quiz
A_0ef616,190,Test: English Week 6,2016-02-13,100,Test
A_a0ab2e,190,Quiz: English Week 7,2016-02-19,20,Quiz
A_da51d2,190,Quiz: English Week 7,2016-02-20,20,Quiz
A_dc28e4,190,Homework: English Week 8,2016-02-27,10,Homework
A_89da4c,190,Quiz: English Week 9,2016-03-01,20,Quiz
A_b03314,190,Quiz: English Week 9,2016-03-02,20,Quiz
A_1c8205,190,Homework: English Week 10,2016-03-09,10,Homework
A_d40920,190,Quiz: English Week 10,2016-03-08,20,Quiz
A_af78b9,190,Quiz: English Week 11,2016-03-16,20,Quiz
A_2b69db,190,Homework: English Week 11,2016-03-16,10,Homework
A_c61cf1,190,Test: English Week 12,2016-03-24,100,Test
A_83968d,190,Test: English Week 13,2016-03-31,100,Test
A_fd557c,190,Homework: English Week 14,2016-04-06,10,Homework
A_146e24,190,Homework: English Week 14,2016-04-08,10,Homework
A_47ae93,190,Test: English Week 15,2016-04-13,100,Test
A_299ada,190,Quiz: English Week 15,2016-04-16,20,Quiz
A_1914f0,190,Quiz: English Week 16,2016-04-19,20,Quiz
A_6fb672,190,Quiz: English Week 17,2016-04-30,20,Quiz
A_e802d7,190,Homework: English Week 17,2016-04-29,10,Homework
A_30c7e4,190,Homework: English Week 18,2016-05-04,10,Homework
A_e28de9,190,Homework: English Week 19,2016-05-13,10,Homework
A_6ae195,190,Quiz: English Week 20,2016-05-17,20,Quiz
A_c4951c,190,Quiz: English Week 21,2016-05-28,20,Quiz
A_f62793,190,Test: English Week 21,2016-05-24,100,Test
A_5f553d,190,Homework: English Week 22,2016-06-02,10,Homework
A_e86777,190,Quiz: English Week 22,2016-06-03,20,Quiz
A_edc6d7,190,Homework: English Week 23,2016-06-10,10,Homework
A_efe424,190,Test: English Week 24,2016-06-16,100,Test
A_f65e6e,190,Homework: English Week 24,2016-06-14,10,Homework
A_ac6133,191,Test: English Week 36,2015-09-01,100,Test
A_be996e,191,Quiz: English Week 37,2015-09-12,20,Quiz
A_666e43,191,Quiz: English Week 38,2015-09-17,20,Quiz
A_1c7b53,191,Homework: English Week 38,2015-09-17,10,Homework
A_30fa8e,191,Homework: English Week 39,2015-09-25,10,Homework
A_3acb46,191,Homework: English Week 40,2015-09-29,10,Homework
A_0cb0ff,191,Test: English Week 41,2015-10-06,100,Test
A_d6cda1,191,Homework: English Week 41,2015-10-08,10,Homework
A_535c58,191,Homework: English Week 42,2015-10-15,10,Homework
A_a63b3b,191,Test: English Week 42,2015-10-14,100,Test
A_377b98,191,Quiz: English Week 43,2015-10-21,20,Quiz
A_cda78e,191,Homework: English Week 44,2015-10-27,10,Homework
A_b16356,191,Homework: English Week 45,2015-11-07,10,Homework
A_e7f15c,191,Quiz: English Week 46,2015-11-13,20,Quiz
A_e1e2aa,191,Quiz: English Week 47,2015-11-17,20,Quiz
A_c7c796,191,Quiz: English Week 47,2015-11-18,20,Quiz
A_17c9ea,191,Quiz: English Week 48,2015-11-25,20,Quiz
A_01d259,191,Test: English Week 49,2015-12-03,100,Test
A_a8813b,191,Quiz: English Week 49,2015-12-04,20,Quiz
A_5df496,191,Test: English Week 50,2015-12-08,100,Test
A_df02d6,191,Quiz: English Week 51,2015-12-16,20,Quiz
A_3e79c4,191,Test: English Week 52,2015-12-26,100,Test
A_41a21d,191,Test: English Week 52,2015-12-23,100,Test
A_695c01,191,Test: English Week 53,2016-01-02,100,Test
A_51fca3,191,Quiz: English Week 53,2015-12-30,20,Quiz
A_b4b87a,191,Quiz: English Week 1,2016-01-08,20,Quiz
A_dbed37,191,Homework: English Week 1,2016-01-09,10,Homework
A_ea6c51,191,Quiz: English Week 2,2016-01-16,20,Quiz
A_f51ad0,191,Quiz: English Week 2,2016-01-15,20,Quiz
A_212940,191,Quiz: English Week 3,2016-01-22,20,Quiz
A_8d5352,191,Quiz: English Week 4,2016-01-27,20,Quiz
A_1644be,191,Quiz: English Week 4,2016-01-27,20,Quiz
A_94b0d5,191,Homework: English Week 5,2016-02-03,10,Homework
A_225677,191,Quiz: English Week 5,2016-02-04,20,Quiz
A_9beb09,191,Test: English Week 6,2016-02-10,100,Test
A_4a2148,191,Test: English Week 7,2016-02-17,100,Test
A_5e2d41,191,Homework: English Week 7,2016-02-20,10,Homework
A_bd1d65,191,Test: English Week 8,2016-02-26,100,Test
A_6697d1,191,Homework: English Week 8,2016-02-26,10,Homework
A_9071e3,191,Quiz: English Week 9,2016-03-03,20,Quiz
A_291de3,191,Homework: English Week 10,2016-03-08,10,Homework
A_d89b0b,191,Quiz: English Week 11,2016-03-18,20,Quiz
A_a0c8a8,191,Homework: English Week 12,2016-03-25,10,Homework
A_3f17ea,191,Homework: English Week 13,2016-03-29,10,Homework
A_f27ecf,191,Homework: English Week 13,2016-03-31,10,Homework
A_805bf5,191,Test: English Week 14,2016-04-09,100,Test
A_e92534,191,Homework: English Week 15,2016-04-14,10,Homework
A_43da82,191,Quiz: English Week 15,2016-04-15,20,Quiz
A_230570,191,Homework: English Week 16,2016-04-21,10,Homework
A_cf659c,191,Test: English Week 17,2016-04-27,100,Test
A_c1c9a9,191,Test: English Week 17,2016-04-30,100,Test
A_43e786,191,Test: English Week 18,2016-05-04,100,Test
A_d4f57c,191,Quiz: English Week 18,2016-05-05,20,Quiz
A_ba9fd8,191,Test: English Week 19,2016-05-12,100,Test
A_bd5836,191,Homework: English Week 19,2016-05-13,10,Homework
A_5a92a0,191,Quiz: English Week 20,2016-05-21,20,Quiz
A_f63b92,191,Test: English Week 21,2016-05-28,100,Test
A_d1bf4c,191,Homework: English Week 21,2016-05-26,10,Homework
A_d9dd51,191,Homework: English Week 22,2016-06-03,10,Homework
A_30532c,191,Quiz: English Week 23,2016-06-07,20,Quiz
A_384778,191,Quiz: English Week 23,2016-06-08,20,Quiz
A_6ae71b,191,Test: English Week 24,2016-06-18,100,Test
A_53b3a0,191,Test: English Week 24,2016-06-17,100,Test
A_12805b,192,Quiz: US History Week 36,2015-09-03,20,Quiz
A_8a72fa,192,Test: US History Week 37,2015-09-10,100,Test
A_4ae715,192,Test: US History Week 37,2015-09-10,100,Test
A_e9c5b0,192,Quiz: US History Week 38,2015-09-18,20,Quiz
A_2c09ea,192,Test: US History Week 38,2015-09-19,100,Test
A_15f8d0,192,Test: US History Week 39,2015-09-23,100,Test
A_153bd6,192,Homework: US History Week 40,2015-10-03,10,Homework
A_690d5e,192,Test: US History Week 40,2015-09-29,100,Test
A_629524,192,Homework: US History Week 41,2015-10-06,10,Homework
A_f4422f,192,Test: US History Week 41,2015-10-06,100,Test
A_f80ffb,192,Quiz: US History Week 42,2015-10-14,20,Quiz
A_fcd1b1,192,Test: US History Week 43,2015-10-23,100,Test
A_f8933f,192,Quiz: US History Week 44,2015-10-29,20,Quiz
A_4feb92,192,Test: US History Week 45,2015-11-03,100,Test
A_290d29,192,Quiz: US History Week 45,2015-11-07,20,Quiz
A_f1c51f,192,Homework: US History Week 46,2015-11-11,10,Homework
A_407662,192,Quiz: US History Week 47,2015-11-20,20,Quiz
A_460816,192,Quiz: US History Week 48,2015-11-26,20,Quiz
A_ff2421,192,Quiz: US History Week 48,2015-11-27,20,Quiz
A_66c914,192,Test: US History Week 49,2015-12-05,100,Test
A_3e7650,192,Homework: US History Week 49,2015-12-01,10,Homework
A_5b4e7c,192,Quiz: US History Week 50,2015-12-11,20,Quiz
A_07b047,192,Quiz: US History Week 51,2015-12-19,20,Quiz
A_e1854c,192,Quiz: US History Week 52,2015-12-25,20,Quiz
A_fdded5,192,Test: US History Week 53,2016-01-02,100,Test
A_5f15e8,192,Homework: US History Week 1,2016-01-06,10,Homework
A_ef5ddd,192,Test: US History Week 1,2016-01-08,100,Test
A_6607ea,192,Test: US History Week 2,2016-01-16,100,Test
A_027072,192,Homework: US History Week 2,2016-01-15,10,Homework
A_d7825b,192,Test: US History Week 3,2016-01-21,100,Test
A_5efed1,192,Homework: US History Week 3,2016-01-20,10,Homework
A_6463a0,192,Homework: US History Week 4,2016-01-27,10,Homework
A_b42d68,192,Homework: US History Week 4,2016-01-28,10,Homework
A_e5e4f4,192,Quiz: US History Week 5,2016-02-06,20,Quiz
A_f5a86c,192,Test: US History Week 5,2016-02-04,100,Test
A_98a3c2,192,Quiz: US History Week 6,2016-02-11,20,Quiz
A_0c7d74,192,Homework: US History Week 7,2016-02-16,10,Homework
A_f00dff,192,Test: US History Week 8,2016-02-23,100,Test
A_bb5e55,192,Quiz: US History Week 8,2016-02-23,20,Quiz
A_2047b6,192,Homework: US History Week 9,2016-03-05,10,Homework
A_66f8bc,192,Homework: US History Week 9,2016-03-01,10,Homework
A_414198,192,Homework: US History Week 10,2016-03-10,10,Homework
A_280b1c,192,Test: US History Week 11,2016-03-15,100,Test
A_ec6f3c,192,Homework: US History Week 11,2016-03-19,10,Homework
A_527c9f,192,Quiz: US History Week 12,2016-03-24,20,Quiz
A_ed6028,192,Test: US History Week 12,2016-03-23,100,Test
A_aa051b,192,Quiz: US History Week 13,2016-03-29,20,Quiz
A_15440f,192,Test: US History Week 13,2016-03-29,100,Test
A_989ea7,192,Homework: US History Week 14,2016-04-05,10,Homework
A_cb69b5,192,Test: US History Week 14,2016-04-08,100,Test
A_ead9a7,192,Homework: US History Week 15,2016-04-12,10,Homework
A_fb8f2c,192,Homework: US History Week 15,2016-04-15,10,Homework
A_2f600b,192,Homework: US History Week 16,2016-04-21,10,Homework
A_97bafc,192,Test: US History Week 17,2016-04-29,100,Test
A_3c2d68,192,Homework: US History Week 18,2016-05-05,10,Homework
A_b1c68a,192,Test: US History Week 19,2016-05-10,100,Test
A_a1d904,192,Quiz: US History Week 20,2016-05-17,20,Quiz
A_3f0eb5,192,Quiz: US History Week 21,2016-05-27,20,Quiz
A_f89bb2,192,Test: US History Week 22,2016-06-02,100,Test
A_bf5728,192,Homework: US History Week 22,2016-06-03,10,Homework
A_30773d,192,Quiz: US History Week 23,2016-06-10,20,Quiz
A_fd9b5f,192,Test: US History Week 24,2016-06-18,100,Test
A_2d2af2,193,Test: US History Week 36,2015-09-03,100,Test
A_d02025,193,Homework: US History Week 37,2015-09-09,10,Homework
A_77ee82,193,Test: US History Week 37,2015-09-12,100,Test
A_780ac4,193,Quiz: US History Week 38,2015-09-16,20,Quiz
A_16b675,193,Homework: US History Week 38,2015-09-19,10,Homework
A_6b1c87,193,Homework: US History Week 39,2015-09-24,10,Homework
A_eb2446,193,Homework: US History Week 39,2015-09-25,10,Homework
A_1839df,193,Quiz: US History Week 40,2015-10-01,20,Quiz
A_58b1c8,193,Test: US History Week 40,2015-10-02,100,Test
A_1fc95d,193,Test: US History Week 41,2015-10-09,100,Test
A_a17ac3,193,Test: US History Week 41,2015-10-06,100,Test
A_97b501,193,Homework: US History Week 42,2015-10-14,10,Homework
A_5a02b3,193,Homework: US History Week 42,2015-10-14,10,Homework
A_ce7ad2,193,Quiz: US History Week 43,2015-10-24,20,Quiz
A_6289ae,193,Test: US History Week 43,2015-10-21,100,Test
A_861747,193,Homework: US History Week 44,2015-10-28,10,Homework
A_779c54,193,Homework: US History Week 45,2015-11-06,10,Homework
A_ad04fe,193,Test: US History Week 46,2015-11-10,100,Test
A_0ebda3,193,Quiz: US History Week 47,2015-11-17,20,Quiz
A_a701c8,193,Homework: US History Week 47,2015-11-19,10,Homework
A_f1ccad,193,Homework: US History Week 48,2015-11-24,10,Homework
A_c158ff,193,Quiz: US History Week 49,2015-12-02,20,Quiz
A_64a0eb,193,Test: US History Week 50,2015-12-11,100,Test
A_558a63,193,Homework: US History Week 51,2015-12-17,10,Homework
A_3c8a1c,193,Test: US History Week 51,2015-12-16,100,Test
A_1faef2,193,Quiz: US History Week 52,2015-12-24,20,Quiz
A_d54fed,193,Test: US History Week 53,2016-01-02,100,Test
A_78045d,193,Homework: US History Week 53,2016-01-01,10,Homework
A_4892d6,193,Test: US History Week 1,2016-01-05,100,Test
A_79cd81,193,Test: US History Week 1,2016-01-06,100,Test
A_aaf9ec,193,Test: US History Week 2,2016-01-14,100,Test
A_908939,193,Homework: US History Week 3,2016-01-23,10,Homework
A_3e280e,193,Test: US History Week 4,2016-01-28,100,Test
A_33bd64,193,Homework: US History Week 5,2016-02-02,10,Homework
A_66120c,193,Homework: US History Week 6,2016-02-10,10,Homework
A_4d8d1d,193,Test: US History Week 7,2016-02-18,100,Test
A_c2cb14,193,Quiz: US History Week 7,2016-02-16,20,Quiz
A_6895cc,193,Homework: US History Week 8,2016-02-27,10,Homework
A_155ea4,193,Homework: US History Week 9,2016-03-01,10,Homework
A_98bdb0,193,Homework: US History Week 10,2016-03-08,10,Homework
A_d73adc,193,Test: US History Week 11,2016-03-16,100,Test
A_fd4529,193,Homework: US History Week 12,2016-03-23,10,Homework
A_1d4598,193,Homework: US History Week 12,2016-03-23,10,Homework
A_ac633f,193,Homework: US History Week 13,2016-03-30,10,Homework
A_a45baf,193,Test: US History Week 13,2016-03-30,100,Test
A_61e164,193,Test: US History Week 14,2016-04-05,100,Test
A_f14579,193,Quiz: US History Week 14,2016-04-06,20,Quiz
A_56f47a,193,Test: US History Week 15,2016-04-14,100,Test
A_abbabb,193,Quiz: US History Week 16,2016-04-21,20,Quiz
A_4e4611,193,Homework: US History Week 16,2016-04-23,10,Homework
A_f444c5,193,Homework: US History Week 17,2016-04-29,10,Homework
A_1210bc,193,Quiz: US History Week 17,2016-04-30,20,Quiz
A_6507e0,193,Test: US History Week 18,2016-05-07,100,Test
A_dbe2f4,193,Quiz: US History Week 19,2016-05-10,20,Quiz
A_01d944,193,Test: US History Week 20,2016-05-17,100,Test
A_9846de,193,Homework: US History Week 20,2016-05-18,10,Homework
A_42818f,193,Quiz: US History Week 21,2016-05-24,20,Quiz
A_336080,193,Test: US History Week 21,2016-05-24,100,Test
A_5a1bbb,193,Test: US History Week 22,2016-05-31,100,Test
A_4cb74d,193,Test: US History Week 23,2016-06-09,100,Test
A_4b0af9,193,Quiz: US History Week 23,2016-06-07,20,Quiz
A_e2b1c4,193,Homework: US History Week 24,2016-06-14,10,Homework
A_13004e,194,Quiz: Civics Week 36,2015-09-03,20,Quiz
A_9738bb,194,Quiz: Civics Week 37,2015-09-09,20,Quiz
A_20eab0,194,Homework: Civics Week 37,2015-09-12,10,Homework
A_5cca45,194,Test: Civics Week 38,2015-09-19,100,Test
A_bdfc35,194,Test: Civics Week 38,2015-09-18,100,Test
A_1df66c,194,Quiz: Civics Week 39,2015-09-25,20,Quiz
A_88298a,194,Quiz: Civics Week 39,2015-09-24,20,Quiz
A_17e4d4,194,Homework: Civics Week 40,2015-10-03,10,Homework
A_5a4d78,194,Quiz: Civics Week 40,2015-10-02,20,Quiz
A_7771ef,194,Quiz: Civics Week 41,2015-10-10,20,Quiz
A_014454,194,Homework: Civics Week 41,2015-10-09,10,Homework
A_70fe6d,194,Homework: Civics Week 42,2015-10-14,10,Homework
A_a890cb,194,Homework: Civics Week 43,2015-10-21,10,Homework
A_94c3ae,194,Quiz: Civics Week 44,2015-10-30,20,Quiz
A_30116e,194,Quiz: Civics Week 45,2015-11-04,20,Quiz
A_2b4442,194,Quiz: Civics Week 46,2015-11-14,20,Quiz
A_696e1e,194,Homework: Civics Week 47,2015-11-18,10,Homework
A_270d4b,194,Quiz: Civics Week 48,2015-11-26,20,Quiz
A_814e8c,194,Test: Civics Week 48,2015-11-26,100,Test
A_32c255,194,Test: Civics Week 49,2015-12-02,100,Test
A_605a87,194,Test: Civics Week 49,2015-12-03,100,Test
A_d499a8,194,Homework: Civics Week 50,2015-12-10,10,Homework
A_4d1362,194,Quiz: Civics Week 50,2015-12-09,20,Quiz
A_33eff9,194,Quiz: Civics Week 51,2015-12-19,20,Quiz
A_4515ae,194,Quiz: Civics Week 52,2015-12-23,20,Quiz
A_abba8e,194,Test: Civics Week 52,2015-12-25,100,Test
A_f4ca93,194,Quiz: Civics Week 53,2015-12-29,20,Quiz
A_dd8db5,194,Homework: Civics Week 53,2016-01-01,10,Homework
A_ce0f8e,194,Homework: Civics Week 1,2016-01-09,10,Homework
A_fbe435,194,Quiz: Civics Week 2,2016-01-13,20,Quiz
A_aa7891,194,Quiz: Civics Week 3,2016-01-23,20,Quiz
A_379381,194,Homework: Civics Week 4,2016-01-28,10,Homework
A_5fad49,194,Quiz: Civics Week 4,2016-01-27,20,Quiz
A_5bc140,194,Test: Civics Week 5,2016-02-02,100,Test
A_51e9f9,194,Homework: Civics Week 6,2016-02-12,10,Homework
A_a64012,194,Quiz: Civics Week 6,2016-02-09,20,Quiz
A_43b78e,194,Homework: Civics Week 7,2016-02-17,10,Homework
A_bd55ad,194,Test: Civics Week 7,2016-02-17,100,Test
A_4d32a0,194,Test: Civics Week 8,2016-02-27,100,Test
A_218ed6,194,Quiz: Civics Week 8,2016-02-24,20,Quiz
A_34a916,194,Quiz: Civics Week 9,2016-03-05,20,Quiz
A_0dbe72,194,Test: Civics Week 10,2016-03-08,100,Test
A_f4f86d,194,Test: Civics Week 11,2016-03-19,100,Test
A_4e0885,194,Homework: Civics Week 11,2016-03-15,10,Homework
A_4eb7af,194,Test: Civics Week 12,2016-03-22,100,Test
A_822b7f,194,Quiz: Civics Week 13,2016-04-01,20,Quiz
A_ab6736,194,Homework: Civics Week 13,2016-03-29,10,Homework
A_bf6607,194,Homework: Civics Week 14,2016-04-05,10,Homework
A_ae264a,194,Test: Civics Week 15,2016-04-13,100,Test
A_4e2712,194,Homework: Civics Week 16,2016-04-22,10,Homework
A_db3b89,194,Test: Civics Week 17,2016-04-28,100,Test
A_95a416,194,Test: Civics Week 18,2016-05-06,100,Test
